"title","image","link"
"The 15 Best Cities in America to Grow Old", http://cdn.taboolasyndication.com/libtrc/static/thumbnails/a9ef66ebab3c8335652d5c72a847d215.jpg, http://www.thefiscaltimes.com/Media/Slideshow/2012/08/01/The-15-Best-Cities-in-America-to-Grow-Old.aspx?utm_source=taboola&utm_medium=referral&utm_term=theblaze
"70’s Stars That Will Absolutely Drop Your Jaw - Where Are They Now?", http://cdn.taboolasyndication.com/libtrc/static/thumbnails/3e0dfefeef6ddc8e81fece89dd0bb6e1.jpg, http://definition.org/blog/stars-70s-now/?utm_source=Taboola&utm_medium=theblaze&utm_term=ys&utm_content=http%3A%2F%2Fcdn.taboolasyndication.com%2Flibtrc%2Fstatic%2Fthumbnails%2F3e0dfefeef6ddc8e81fece89dd0bb6e1.jpg&utm_campaign=Taboola_70TN
"These 31 World War II Facts Will Leave You Speechless", https://console.brax-cdn.com/creatives/04314b8b-704b-4738-b77e-3018b3d3625e/45a7651c-4e0a-4a57-b149-0d790a17d089.jpg, http://www.historyfanatic.com/slideshows/these-31-world-war-ii-facts-will-blow-your-mind/?utm_source=taboola&utm_medium=cpc&utm_term=theblaze&utm_campaign=31-ww2-facts-3
"Thinking about going solar? Read This First", http://cdn.taboolasyndication.com/libtrc/static/thumbnails/c8aa85cdd7ab19c7d67de84e2db4720b.jpg, http://solarpanels.sunrun.com/tabsr001/why-wait-solar-savings-are-available-now/?campid=C47C40B08B19A1AE&utm_source=Taboola&utm_medium=online+display&utm_campaign=C47C40B08B19A1AE
"Why This Woman Calls Uber the Holy Grail of Actor Side Jobs", https://newsroom.uber.com/us-new-jersey/wp-content/uploads/sites/67/2015/12/SuzanneForBLOG.jpeg, https://newsroom.uber.com/us-new-jersey/behind-the-wheel-with-suzanne-uberx-driver-partner/?utm_source=influencer&utm_campaign=uberinfluencerprogram_1_-99_US-National_D_DSK_ACQ_CPM_en-us_blog&utm_medium=taboola
"If You Owe Less Than $625k, Use Obama's Once-In-A-Lifetime Mortgage Relief Program", http://cdn.taboolasyndication.com/libtrc/static/thumbnails/72be62afa4d2e7f83ed9df5fadb05503.jpg, https://www.lowermybills.com/lending/home-refinance/index.loan?sourceid=lmb-43259-77235&moid=65624&pkey1=theblaze&pkey2=http%3A%2F%2Fcdn.taboolasyndication.com%2Flibtrc%2Fstatic%2Fthumbnails%2F72be62afa4d2e7f83ed9df5fadb05503.jpg&pkey3=If+You+Owe+Less+Than+%24625k%2C+Use+Obama%27s+Once-In-A-Lifetime+Mortgage+Relief+Program
"Why The Government Is Paying Americans To Go Solar", http://cdn.taboolasyndication.com/libtrc/static/thumbnails/04e648f115e4eedbd5a01f0ff376232f.jpg, http://solarpanels.theecoexperts.com/why-the-government-is-paying-americans-to-go-solar?cid=56fe856097712&utm_source=taboola&utm_medium=theblaze&utm_term=Why+The+Government+Is+Paying+Americans+To+Go+Solar&utm_content=http%3A%2F%2Fcdn.taboolasyndication.com%2Flibtrc%2Fstatic%2Fthumbnails%2F04e648f115e4eedbd5a01f0ff376232f.jpg
"Thousands of People Are Straightening Their Smiles for Less", http://cdn.taboolasyndication.com/libtrc/static/thumbnails/7adef3ed4988fef592ab362a0e71f84a.png, https://smiledirectclub.com/blog/how-much-do-braces-cost/?utm_source=taboola&utm_medium=referral&utm_campaign=howmuch-desktop-blog
"New Golf Wedge Is Changing the Game for Everyone", http://images.outbrain.com/imageserver/v2/s/N7lB/a/1GZEkd/3XRZE/0/1GZEkd-1g7A-400x220.jpg, http://vcuwc.trackvoluum.com/df299821-ca88-4c83-b9d6-dd60c4ff2f06?adid=Outbrain-US&utm_source=Outbrain&utm_medium=CPC&utm_content=text-01-image-01&utm_campaign=xE1-Outbrain-US
"30 Family Photos That Went Very Wrong", http://images.outbrain.com/imageserver/v2/s/MkZU/a/1LBG6y/3c8CL/0/1LBG6y-1g7A-400x220.jpg, http://www.yourdailydish.com/galleries/creepiest-family-photos/?utm_source=Outbrain&utm_medium=cpc&utm_term=5350077&utm_content=53416989&utm_campaign=Outbrain_CFP
"Re-Drafting The First 20 picks of the 1998 NBA Draft", http://images.outbrain.com/imageserver/v2/s/MTCr/a/1KdLnw/3bl8I/0/1KdLnw-1g7A-400x220.jpg, http://www.thesportster.com/basketball/re-drafting-the-first-20-picks-of-the-1998-nba-draft/?utm_source=TS-OT-US-20&utm_medium=Content-Distribution&utm_campaign=TS-OT-US-20
"CJ McCollum Summer Camp- Learn from the NBA's Most Improved Player", http://images.outbrain.com/imageserver/v2/s/Mugy/a/1OhsB0/3yjqS/0/1OhsB0-1g7A-400x220.jpg, https://www.nycbasketballleague.com/kids/landing/mccollum/1/?utm_source=outbrain&utm_medium=cpc&utm_campaign=outbrainCJandGrantDesk
"Basketball Athletes that are Shockingly Smart", http://images.outbrain.com/imageserver/v2/s/MiuV/a/1GO7yT/3M5kg/0/1GO7yT-1g7A-400x220.jpg, http://peekworthy.com/17-nba-players-with-the-highest-basketball-iqs?utm_source=Outbrain&utm_medium=Discovery&utm_campaign=17%20NBA%20Players%20with%20the%20highest%20basketball%20IQs%202
"13 Shocking Facts About NBA Star Steph Curry [#3 is Embarrassing!]", http://images.outbrain.com/imageserver/v2/s/Mo5X/a/1IvZta/3c2ry/0/1IvZta-1g7A-400x220.jpg, http://thesportsdrop.com/13-surprising-facts-about-nba-star-steph-curry/?utm_source=outbrain&utm_medium=cpc&utm_campaign=13_curry_facts_ob&utm_content=131ea5
"Predicting Where The Top 20 2016 NBA Free Agents Will Sign", http://images.outbrain.com/imageserver/v2/s/MTCr/a/1Lp8Y2/3fiQc/0/1Lp8Y2-1g7A-400x220.jpg, http://www.thesportster.com/basketball/top-20-upcoming-nba-free-agents-and-where-they-might-sign/?utm_source=TS-OT-US-20&utm_medium=Content-Distribution&utm_campaign=TS-OT-US-20
"#1 Reason Not To Use The Internet In The U.S Today", http://images.outbrain.com/imageserver/v2/s/NMvH/a/1O11po/3yXDC/0/1O11po-1g7A-400x220.jpg, http://www.smarterweblife.com/1203/?hash=56c5f8216d1b1&subid1=5350077&subid2=1a7afa
"How Older Men Tighten Their Skin", http://images.outbrain.com/imageserver/v2/s/MzZW/a/1GeRGQ/3I6vB/0/1GeRGQ-1g7A-400x220.jpg, http://api.avidadserver.com/api/Asms/click?tid=5582ef2a1ee0530758383c1f&clid=564ee4b81ee0530c445a828d&p=1&sid1=5350077&sid2=48645521
"13 College Stars Who Were Disasters in The NBA", http://images.outbrain.com/imageserver/v2/s/Mo5X/a/1MHVvp/3jOIV/0/1MHVvp-1g7A-400x220.jpg, http://thesportsdrop.com/13-college-stars-who-were-awful-in-the-nba/?utm_source=outbrain&utm_medium=cpc&utm_campaign=13_ncaa_busts
"14 Things the Producers of Gilligan's Island Hid from Fans", http://images.outbrain.com/imageserver/v2/s/MSsC/a/1LRwUx/3uKE0/0/1LRwUx-1g7A-400x220.jpg, http://www.famefocus.com/tv/14-things-you-never-knew-about-gilligans-island/?utm_source=outbrain&utm_medium=referral&utm_content=14+Things+You+Never+Knew+about+Gilligan%E2%80%99s++-+57753124&utm_campaign=OUT+FME+10138+14-things-you-never-knew-about-gilligans-island&utm_term=5350080
"The 8 Biggest Film Box Office Disasters of All Time", http://images.outbrain.com/imageserver/v2/s/MeWi/a/19v3Sw/3uX9n/0/19v3Sw-1g7A-400x220.jpg, http://www.cheatsheet.com/entertainment/the-8-biggest-film-box-office-disasters-of-all-time.html/?utm_source=outbrain&utm_medium=cpc&utm_campaign=feed_desktop&utm_term=5350080&ref=OB
"17 Photos Taken At The Exact Perfect Moment", http://images.outbrain.com/imageserver/v2/s/NQcU/a/1NEYl7/3wuXJ/0/1NEYl7-1g7A-400x220.jpg, http://www.edgetrends.com/crazy-real-photos-that-look-photoshopped/?utm_source=outdt&utm_content=58369361&utm_term=5350080&utm_campaign=000_D_020_pshp_5
"He Found A Hidden Room In This Old Attic, But He Wasn’t Ready For What Was Inside.", http://images.outbrain.com/imageserver/v2/s/NUeC/a/1MhLYa/3lGrM/0/1MhLYa-1g7A-400x220.jpg, http://mentalflare.com/attic-discovery/?as=2030000002034&utm_term=5350080&bdk=t2030000002034
"15 Wives More Famous Than Their Athlete Partner", http://images.outbrain.com/imageserver/v2/s/MTCr/a/1LE1OY/3dEVj/0/1LE1OY-1g7A-400x220.jpg, http://www.thesportster.com/entertainment/top-15-wags-more-famous-than-their-athlete-partners/?utm_content=13ac48&utm_source=TS-OT-US&utm_medium=Content-Distribution&utm_campaign=TS-OT-US
"5 Signs You're Drinking Too Much Alcohol", http://images.outbrain.com/imageserver/v2/s/NcZN/a/1ONQjQ/3xDZG/0/1ONQjQ-1g7A-400x220.jpg, http://alcoholism.about.com/video/5-Signs-You-re-Drinking-Too-Much-Alcohol.htm?utm_campaign=verywell_video&utm_source=out&utm_medium=con&utm_content=1050
"The New 2016 Crossovers", http://images.outbrain.com/imageserver/v2/s/1pCN/a/1MhsGh/3qPmp/0/1MhsGh-1g7A-400x220.jpg, https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=20&mc=click&pli=17250753&PluID=0&ord=&rtu=%24%24https://search.yahoo.com/search?p=2016+crossovers&fr=mktg-search-ginsu2&.tsrc=mktg-search-ginsu2&type=2016crossovers&tmpl=none&fp=1%24%24
"13 Times Kate Middleton Showed Off More Than She Should Have", http://images.outbrain.com/imageserver/v2/s/MymS/a/1F6LK6/3AsRC/0/1F6LK6-1g7A-400x220.jpg, http://track.buzzfudge.com/901/ 
"Thinking About Going Solar? Read This First", http://cdn.taboolasyndication.com/libtrc/static/thumbnails/4bae2ffddacab4c3840a5708ed900de3.jpg, http://www.homesolarprograms.com/tab021/homeowners-are-furious-with-their-power-company/?campid=04F0AD93589527F1&utm_source=Taboola
"Ron Paul: What You Need To Know About Financial Martial Law", http://cdn.taboolasyndication.com/libtrc/static/thumbnails/b1ec609232d759ad14a42bfbe11ab6aa.jpg, http://thecrux.com/dyncontent/this-is-what-financial-martial-law-could-look-like/?cid=MKT261537&eid=MKT271604&utm_source=taboola&utm_medium=referral
"37 Rare Historical Photos That Will Send Chills Down Your Spine", http://proxy.topixcdn.com/ipicimg/DDF8SRNNOL6446FF-cp11x0x787x582, http://offbeat.topix.com/slideshow/17224?utm_source=taboola&utm_campaign=17224&tpx_term=N522TP4EFTGB6NJP&cvar=t5:i-4r3-NIC03ATL0SEQII86&utm_source=taboola&utm_medium=referral
"70’s Stars That Will Absolutely Drop Your Jaw - Where Are They Now?", http://cdn.taboolasyndication.com/libtrc/static/thumbnails/3e0dfefeef6ddc8e81fece89dd0bb6e1.jpg, http://definition.org/blog/stars-70s-now/?utm_source=Taboola&utm_medium=theblaze&utm_term=ys&utm_content=http%3A%2F%2Fcdn.taboolasyndication.com%2Flibtrc%2Fstatic%2Fthumbnails%2F3e0dfefeef6ddc8e81fece89dd0bb6e1.jpg&utm_campaign=Taboola_70TN
"These 31 World War II Facts Will Leave You Speechless", https://console.brax-cdn.com/creatives/04314b8b-704b-4738-b77e-3018b3d3625e/45a7651c-4e0a-4a57-b149-0d790a17d089.jpg, http://www.historyfanatic.com/slideshows/these-31-world-war-ii-facts-will-blow-your-mind/?utm_source=taboola&utm_medium=cpc&utm_term=theblaze&utm_campaign=31-ww2-facts-3
"12 Animals You Won’t Believe Actually Exist", http://cdn6.littlethings.com/app/uploads/2014/08/Akhal_Teke_gold_horse-600x450.jpg, http://www.littlebudha.com/12-biggest-largest-record-animals/?utm_source=10-d-0133&utm_medium=theblaze&utm_term=http%3A%2F%2Fcdn6.littlethings.com%2Fapp%2Fuploads%2F2014%2F08%2FAkhal_Teke_gold_horse-600x450.jpg&utm_content=12+Animals+You+Won%E2%80%99t+Believe+Actually+Exist&utm_campaign=12-biggest-largest-record-animals_d
"Whoops! Are You Making These 4 Costly Shopping Mistakes?", http://cdn.taboolasyndication.com/libtrc/static/thumbnails/e4ceafdc2265505f2f85cecad775ecd1.jpg, https://www.freeshipping.com/post/shopping-mistakes?utm_source=taboola&utm_medium=content&utm_content=whoops-are-you2&utm_campaign=shopping-mistakes&utm_source=taboola&utm_medium=content
"Thinking about going solar? Read This First", http://cdn.taboolasyndication.com/libtrc/static/thumbnails/c8aa85cdd7ab19c7d67de84e2db4720b.jpg, http://solarpanels.sunrun.com/tabsr001/why-wait-solar-savings-are-available-now/?campid=C47C40B08B19A1AE&utm_source=Taboola&utm_medium=online+display&utm_campaign=C47C40B08B19A1AE
"Why This Woman Calls Uber the Holy Grail of Actor Side Jobs", https://newsroom.uber.com/us-new-jersey/wp-content/uploads/sites/67/2015/12/SuzanneForBLOG.jpeg, https://newsroom.uber.com/us-new-jersey/behind-the-wheel-with-suzanne-uberx-driver-partner/?utm_source=influencer&utm_campaign=uberinfluencerprogram_1_-99_US-National_D_DSK_ACQ_CPM_en-us_blog&utm_medium=taboola
"Why The Government Is Paying Americans To Go Solar", http://cdn.taboolasyndication.com/libtrc/static/thumbnails/04e648f115e4eedbd5a01f0ff376232f.jpg, http://solarpanels.theecoexperts.com/why-the-government-is-paying-americans-to-go-solar?cid=56fe856097712&utm_source=taboola&utm_medium=theblaze&utm_term=Why+The+Government+Is+Paying+Americans+To+Go+Solar&utm_content=http%3A%2F%2Fcdn.taboolasyndication.com%2Flibtrc%2Fstatic%2Fthumbnails%2F04e648f115e4eedbd5a01f0ff376232f.jpg
"Thousands of People Are Straightening Their Smiles for Less", http://cdn.taboolasyndication.com/libtrc/static/thumbnails/7adef3ed4988fef592ab362a0e71f84a.png, https://smiledirectclub.com/blog/how-much-do-braces-cost/?utm_source=taboola&utm_medium=referral&utm_campaign=howmuch-desktop-blog
